id,email_normalized,message_bounce,name,complete_name,lang,tz,comment,active,type,street,street2,city,country_id/id,partner_latitude,partner_longitude,email,phone,mobile,company_id/id,color,partner_share,commercial_company_name,company_name,contact_address_complete,signup_type,calendar_last_notif_ack,team_id/id,partner_gid,ocn_token,debit_limit,invoice_warn,supplier_rank,customer_rank,picking_warn,purchase_warn,sale_warn,followup_reminder_type,x_studio_vat_registration_status,x_studio_svat_registration_status,x_studio_bank_guarantee_amount,x_studio_payment_method
res_partner_test_1773723658137_emp_test_employee,test.1773723658137@test.example.com,0,[TEST-1773723658137]-EMP Test Employee,[TEST-1773723658137]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773723658137@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:01:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773723698377_emp_test_employee,test.1773723698377@test.example.com,0,[TEST-1773723698377]-EMP Test Employee,[TEST-1773723698377]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773723698377@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:01:49,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773723698377_emp_test_employee_cop,,0,[TEST-1773723698377]-EMP Test Employee (copy),[TEST-1773723698377]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:01:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773723737556_emp_test_employee,test.1773723737556@test.example.com,0,[TEST-1773723737556]-EMP Test Employee,[TEST-1773723737556]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773723737556@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:02:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773723737556_emp_test_employee_cop,,0,[TEST-1773723737556]-EMP Test Employee (copy),[TEST-1773723737556]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:02:29,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724003683_emp_test_employee,test.1773724003683@test.example.com,0,[TEST-1773724003683]-EMP Test Employee,[TEST-1773724003683]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724003683@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:06:54,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724011255_emp_test_employee,test.1773724011255@test.example.com,0,[TEST-1773724011255]-EMP Test Employee,[TEST-1773724011255]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724011255@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:07:01,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724048812_emp_test_employee,test.1773724048812@test.example.com,0,[TEST-1773724048812]-EMP Test Employee,[TEST-1773724048812]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724048812@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:07:40,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724087225_emp_test_employee,test.1773724087225@test.example.com,0,[TEST-1773724087225]-EMP Test Employee,[TEST-1773724087225]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724087225@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:08:18,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724087225_emp_test_employee_cop,,0,[TEST-1773724087225]-EMP Test Employee (copy),[TEST-1773724087225]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:08:19,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724124134_emp_test_employee,test.1773724124134@test.example.com,0,[TEST-1773724124134]-EMP Test Employee,[TEST-1773724124134]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724124134@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:08:55,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724124134_emp_test_employee_cop,,0,[TEST-1773724124134]-EMP Test Employee (copy),[TEST-1773724124134]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:08:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724528491_emp_test_employee,test.1773724528491@test.example.com,0,[TEST-1773724528491]-EMP Test Employee,[TEST-1773724528491]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724528491@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:15:39,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724535044_emp_test_employee,test.1773724535044@test.example.com,0,[TEST-1773724535044]-EMP Test Employee,[TEST-1773724535044]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724535044@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:15:45,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724573016_emp_test_employee,test.1773724573016@test.example.com,0,[TEST-1773724573016]-EMP Test Employee,[TEST-1773724573016]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724573016@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:16:24,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724612881_emp_test_employee,test.1773724612881@test.example.com,0,[TEST-1773724612881]-EMP Test Employee,[TEST-1773724612881]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724612881@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:17:03,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724612881_emp_test_employee_cop,,0,[TEST-1773724612881]-EMP Test Employee (copy),[TEST-1773724612881]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:17:04,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724652000_emp_test_employee,test.1773724652000@test.example.com,0,[TEST-1773724652000]-EMP Test Employee,[TEST-1773724652000]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773724652000@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:17:43,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773724652000_emp_test_employee_cop,,0,[TEST-1773724652000]-EMP Test Employee (copy),[TEST-1773724652000]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:17:43,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725257297_emp_test_employee,test.1773725257297@test.example.com,0,[TEST-1773725257297]-EMP Test Employee,[TEST-1773725257297]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725257297@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:27:47,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725260785_emp_test_employee,test.1773725260785@test.example.com,0,[TEST-1773725260785]-EMP Test Employee,[TEST-1773725260785]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725260785@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:27:51,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725265235_emp_test_employee,test.1773725265235@test.example.com,0,[TEST-1773725265235]-EMP Test Employee,[TEST-1773725265235]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725265235@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:27:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725270816_emp_test_employee,test.1773725270816@test.example.com,0,[TEST-1773725270816]-EMP Test Employee,[TEST-1773725270816]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725270816@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:28:01,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725275731_emp_test_employee,test.1773725275731@test.example.com,0,[TEST-1773725275731]-EMP Test Employee,[TEST-1773725275731]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725275731@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:28:06,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725281350_emp_test_employee,test.1773725281350@test.example.com,0,[TEST-1773725281350]-EMP Test Employee,[TEST-1773725281350]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725281350@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:28:12,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725319191_emp_test_employee,test.1773725319191@test.example.com,0,[TEST-1773725319191]-EMP Test Employee,[TEST-1773725319191]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725319191@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:28:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725359342_emp_test_employee,test.1773725359342@test.example.com,0,[TEST-1773725359342]-EMP Test Employee,[TEST-1773725359342]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725359342@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:29:30,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725359342_emp_test_employee_cop,,0,[TEST-1773725359342]-EMP Test Employee (copy),[TEST-1773725359342]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:29:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725398273_emp_test_employee,test.1773725398273@test.example.com,0,[TEST-1773725398273]-EMP Test Employee,[TEST-1773725398273]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725398273@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:30:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725398273_emp_test_employee_cop,,0,[TEST-1773725398273]-EMP Test Employee (copy),[TEST-1773725398273]-EMP Test Employee (copy),en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:30:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725457549_dupname_duplicate_emp,test.1773725457549@test.example.com,0,[TEST-1773725457549]-DUPNAME Duplicate Employee,[TEST-1773725457549]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725457549@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725457549_dupname_duplicate_emp_6885,test.1773725457549@test.example.com,0,[TEST-1773725457549]-DUPNAME Duplicate Employee,[TEST-1773725457549]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725457549@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:10,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725457549_dupname_duplicate_emp_6884,test.1773725457549@test.example.com,0,[TEST-1773725457549]-DUPNAME Duplicate Employee,[TEST-1773725457549]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725457549@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:10,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725469356_dupname_duplicate_emp,test.1773725469356@test.example.com,0,[TEST-1773725469356]-DUPNAME Duplicate Employee,[TEST-1773725469356]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725469356@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:26,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725469356_dupname_duplicate_emp_6889,test.1773725469356@test.example.com,0,[TEST-1773725469356]-DUPNAME Duplicate Employee,[TEST-1773725469356]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725469356@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:22,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725469356_dupname_duplicate_emp_6887,test.1773725469356@test.example.com,0,[TEST-1773725469356]-DUPNAME Duplicate Employee,[TEST-1773725469356]-DUPNAME Duplicate Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725469356@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:31:22,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725513412_inv_email_test,,0,[TEST-1773725513412]-INV-EMAIL Test,[TEST-1773725513412]-INV-EMAIL Test,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,not-a-valid-email,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:32:02,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725525732_inv_email_test,,0,[TEST-1773725525732]-INV-EMAIL Test,[TEST-1773725525732]-INV-EMAIL Test,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,not-a-valid-email,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:32:14,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725536140_emp_test_employee,test.1773725536140@test.example.com,0,[TEST-1773725536140]-EMP Test Employee,[TEST-1773725536140]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725536140@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:32:29,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725572678_emp_test_employee,test.1773725572678@test.example.com,0,[TEST-1773725572678]-EMP Test Employee,[TEST-1773725572678]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725572678@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:33:06,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725610790_emp_test_employee,test.1773725610790@test.example.com,0,[TEST-1773725610790]-EMP Test Employee,[TEST-1773725610790]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725610790@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:33:43,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725615498_emp_test_employee,test.1773725615498@test.example.com,0,[TEST-1773725615498]-EMP Test Employee,[TEST-1773725615498]-EMP Test Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725615498@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:33:48,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725620215_longname_aaaaaaaaaaaa,,0,[TEST-1773725620215]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,[TEST-1773725620215]-LONGNAME-AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:33:51,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725654127_special_o_brien,test.1773725654127@test.example.com,0,[TEST-1773725654127]-SPECIAL O'Brien,[TEST-1773725654127]-SPECIAL O'Brien,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725654127@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:34:26,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725658530_special_m_ller,test.1773725658530@test.example.com,0,[TEST-1773725658530]-SPECIAL Müller,[TEST-1773725658530]-SPECIAL Müller,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725658530@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:34:30,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725662372_special,test.1773725662372@test.example.com,0,[TEST-1773725662372]-SPECIAL 李明,[TEST-1773725662372]-SPECIAL 李明,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725662372@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:34:34,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773725666766_xss_script_alert_1_sc,test.1773725666766@test.example.com,0,[TEST-1773725666766]-XSS <script>alert(1)</script>,[TEST-1773725666766]-XSS <script>alert(1)</script>,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773725666766@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-17 05:34:39,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
